#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
165,Vuk Jovanovic,FERR,2,14.1,3.2,12.8,0.25,1.6,8.0,0.2,0.0,0.0,0.0,4.8,1.6,0.0,3.2,3.2,16.0,0.0,0.0,8.0,2019,African Basketball League
166,Omar Azab,SMOU,6,10.4,1.6,9.6,0.16699999999999998,0.8,4.8,0.16699999999999998,4.0,9.6,0.41700000000000004,4.0,11.2,3.2,7.2,10.4,5.6,2.4,0.8,8.0,2019,African Basketball League
167,Jessy Nzuzi Nzita,MAZ,2,12.2,4.0,30.0,0.133,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,8.0,22.0,0.0,4.0,0.0,8.0,2019,African Basketball League
168,Johnny Buzangu Mualaba,MAZ,2,15.2,1.5,6.2,0.25,0.0,3.1,0.0,4.6,6.2,0.75,3.1,1.5,0.0,0.0,0.0,1.5,1.5,0.0,7.7,2019,African Basketball League
169,Victor James Ugo,RIVE,3,15.2,1.1,8.6,0.125,0.0,3.2,0.0,5.4,10.7,0.5,1.1,1.1,0.0,4.3,4.3,3.2,3.2,0.0,7.5,2019,African Basketball League
170,Adore Rateloson,COSPN,2,9.0,2.5,7.5,0.33299999999999996,2.5,5.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,2019,African Basketball League
171,Simon Owoicho Ameh,RIVE,3,22.1,2.2,9.6,0.231,0.7,3.0,0.25,2.2,4.4,0.5,5.9,0.7,0.7,5.2,5.9,3.0,3.0,0.0,7.4,2019,African Basketball League
172,Martins Ozege,CIVIL,5,19.6,2.4,5.3,0.455,0.0,0.0,0.0,2.4,4.4,0.556,4.4,5.8,2.4,3.4,5.8,1.0,1.0,0.5,7.3,2019,African Basketball League
173,Ebrahem Khalil,SMOU,4,3.3,0.0,14.5,0.0,0.0,10.9,0.0,7.2,7.2,1.0,0.0,3.6,3.6,3.6,7.2,3.6,0.0,0.0,7.2,2019,African Basketball League
174,Jules Andriamampianina,COSPN,3,14.8,3.0,13.2,0.231,0.0,9.1,0.0,1.0,2.0,0.5,5.1,8.1,3.0,5.1,8.1,6.1,1.0,0.0,7.1,2019,African Basketball League
175,Mohamed Adly,AHLY,5,9.3,2.9,7.8,0.375,0.0,0.0,0.0,1.0,2.9,0.33299999999999996,5.9,5.9,4.9,6.8,11.7,1.0,1.0,1.0,6.8,2019,African Basketball League
176,Arnold Yacoubou,ES,3,20.9,3.0,13.5,0.222,0.8,6.8,0.111,0.0,0.0,0.0,3.8,7.5,3.0,8.3,11.3,3.8,1.5,0.8,6.8,2019,African Basketball League
177,Ali Kazingufu,REGH,3,15.5,2.9,7.7,0.375,1.0,5.8,0.16699999999999998,0.0,0.0,0.0,4.8,3.9,1.0,4.8,5.8,8.7,3.9,0.0,6.8,2019,African Basketball League
178,Karim Mohamed Eldahshan,AHLY,2,10.4,2.2,8.7,0.25,2.2,6.5,0.33299999999999996,0.0,0.0,0.0,2.2,6.5,0.0,6.5,6.5,0.0,0.0,0.0,6.5,2019,African Basketball League
179,Mohamed El-Garhi,AHLY,4,10.7,2.1,8.5,0.25,2.1,8.5,0.25,0.0,0.0,0.0,1.1,2.1,1.1,6.4,7.5,12.8,2.1,1.1,6.4,2019,African Basketball League
180,Emmanuel Isungu,MAZ,1,17.1,0.0,0.0,0.0,0.0,0.0,0.0,6.1,24.2,0.25,3.0,3.0,9.1,6.1,15.1,0.0,0.0,3.0,6.1,2019,African Basketball League
181,Alpha Toure,COSPN,3,10.9,1.4,5.5,0.25,0.0,0.0,0.0,2.8,5.5,0.5,4.1,8.3,1.4,8.3,9.7,2.8,1.4,2.8,5.5,2019,African Basketball League
182,Rasaq Akinbanjo,CIVIL,3,11.9,2.7,8.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.0,2.7,5.3,8.0,0.0,0.0,2.7,5.3,2019,African Basketball League
183,Jonathan Kambala,TERR,3,14.8,2.1,7.4,0.28600000000000003,1.1,3.2,0.33299999999999996,0.0,2.1,0.0,5.3,9.5,1.1,3.2,4.2,5.3,3.2,0.0,5.3,2019,African Basketball League
184,Dioumba Mara,SLAC,2,8.5,2.6,20.7,0.125,0.0,15.5,0.0,0.0,0.0,0.0,5.2,0.0,0.0,7.8,7.8,0.0,2.6,2.6,5.2,2019,African Basketball League
185,Ibrahima Sidibe,SLAC,3,12.1,2.5,7.5,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,3.8,10.1,1.3,5.0,6.3,6.3,0.0,1.3,5.0,2019,African Basketball League
186,Djack Kapongo Kabuya,MAZ,3,20.0,2.5,14.1,0.17600000000000002,0.0,4.1,0.0,0.0,1.7,0.0,4.1,5.8,5.8,9.9,15.7,0.0,0.8,0.8,5.0,2019,African Basketball League
187,Bozo Djumic,FERR,3,13.1,2.3,10.5,0.222,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.7,5.9,5.9,11.7,4.7,4.7,0.0,4.7,2019,African Basketball League
