#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
85,Simon Gareis,FUT,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,7.4,7.4,0.0,0.0,0.0,0.0,2016,Kaunas Tournament (ANGT)
86,Gints Zomerfelds,RIG,2,2.0,0.0,11.5,0.0,0.0,11.5,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,2016,Kaunas Tournament (ANGT)
87,Maximilian Stierlen,BBA,1,2.2,0.0,42.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2016,Kaunas Tournament (ANGT)
88,Yigit Topac Seckin,FEN,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Kaunas Tournament (ANGT)
89,Ralfs Tipans,RIG,3,6.0,0.0,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,8.0,2.7,2.7,2.7,5.3,2.7,0.0,2.7,0.0,2016,Kaunas Tournament (ANGT)
90,Luka Blazevic,CIB,2,5.0,0.0,4.7,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Kaunas Tournament (ANGT)
91,Johan Randriamananjara,INS,3,3.4,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9,4.9,0.0,4.9,4.9,0.0,0.0,0.0,2016,Kaunas Tournament (ANGT)
92,Ondrej Kukura,FUT,3,23.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,7.9,2.1,2.1,4.3,0.7,2.9,2.9,0.0,2016,Kaunas Tournament (ANGT)
93,Milan Novak,FUT,2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Kaunas Tournament (ANGT)
94,Joel Ayayi,INS,2,3.5,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,0.0,7.2,7.2,7.2,0.0,7.2,0.0,0.0,0.0,0.0,2016,Kaunas Tournament (ANGT)
95,Malik Kudic,BBA,2,3.2,0.0,14.6,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,2016,Kaunas Tournament (ANGT)
1,Aleksandr Ershov,CSK,4,27.5,15.1,28.9,0.522,3.5,6.0,0.5710000000000001,7.8,8.2,0.9470000000000001,3.5,1.7,4.3,2.6,6.9,3.9,2.2,1.3,41.5,2017,Kaunas Tournament (ANGT)
2,Modestas Kancleris,ZAL,3,5.3,9.5,19.0,0.5,3.2,3.2,1.0,15.8,15.8,1.0,0.0,9.5,9.5,19.0,28.4,3.2,0.0,3.2,37.9,2017,Kaunas Tournament (ANGT)
3,Xiaoyi Wang,CBA,4,20.6,10.5,21.6,0.486,9.9,19.9,0.5,0.0,0.6,0.0,1.8,2.3,1.8,2.3,4.1,2.3,0.6,1.8,31.0,2017,Kaunas Tournament (ANGT)
4,Yauhen Massalski,LIE,4,21.3,14.0,19.6,0.7140000000000001,0.6,1.1,0.5,2.2,5.6,0.4,2.8,6.2,7.9,11.8,19.6,4.5,3.9,3.9,30.9,2017,Kaunas Tournament (ANGT)
5,Marko Coudreau,CFB,3,3.4,15.0,20.0,0.75,0.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,10.0,20.0,0.0,0.0,5.0,30.0,2017,Kaunas Tournament (ANGT)
6,Johan Randriamananjara,CFB,2,4.3,11.3,16.9,0.667,5.6,5.6,1.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,16.9,11.3,0.0,28.2,2017,Kaunas Tournament (ANGT)
7,Domantas Vilys,LIE,4,25.6,9.3,22.4,0.41700000000000004,3.3,10.7,0.304,4.7,7.0,0.667,6.1,2.8,1.4,1.9,3.3,6.5,1.9,0.0,26.6,2017,Kaunas Tournament (ANGT)
8,Tomas Butrimas,LIE,4,15.4,13.2,18.7,0.708,0.0,2.3,0.0,0.0,2.3,0.0,3.1,7.8,5.4,9.3,14.8,4.7,1.6,1.6,26.5,2017,Kaunas Tournament (ANGT)
9,Erikas Venskus,ZAL,4,19.7,9.1,18.1,0.5,0.0,0.0,0.0,7.8,8.4,0.9229999999999999,2.6,3.9,6.5,6.5,13.0,2.6,0.6,2.6,25.9,2017,Kaunas Tournament (ANGT)
10,Danilo Brnovic,CBA,4,26.5,8.6,17.3,0.5,2.7,5.5,0.5,5.5,8.2,0.667,5.0,1.8,2.7,8.6,11.4,4.6,1.8,0.5,25.5,2017,Kaunas Tournament (ANGT)
11,Ivan Fevrier,CFB,4,32.1,11.9,25.7,0.46299999999999997,0.8,5.4,0.14300000000000002,0.8,1.9,0.4,3.5,2.7,4.6,9.6,14.2,3.1,2.7,0.4,25.3,2017,Kaunas Tournament (ANGT)
12,Diego Willis,CBA,4,32.5,9.6,26.0,0.371,2.2,9.6,0.231,3.3,3.3,1.0,3.7,2.2,1.1,6.3,7.4,10.0,3.7,0.4,24.8,2017,Kaunas Tournament (ANGT)
