#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
11,Rodney Alexander,MIN,16,36.6,11.9,20.0,0.597,0.7,2.1,0.32,5.9,7.8,0.7609999999999999,1.2,3.1,5.8,8.1,14.0,1.2,1.2,1.1,30.5,2012,Mexican CIBACOPA
12,Keith Gayden,FGN,9,32.0,12.3,22.3,0.552,0.5,1.0,0.5,5.0,7.2,0.698,3.2,4.0,3.0,5.5,8.5,1.8,1.0,1.2,30.1,2012,Mexican CIBACOPA
13,Louis McCullough,FGN,41,36.6,10.3,21.2,0.484,4.0,9.5,0.419,4.9,6.0,0.818,3.6,3.0,2.1,7.1,9.3,3.4,1.1,1.0,29.5,2012,Mexican CIBACOPA
14,Patrick Sanders,RAY,54,29.9,10.5,22.1,0.474,3.7,8.8,0.42700000000000005,4.6,5.7,0.8109999999999999,2.3,2.9,1.8,4.5,6.3,2.1,1.0,0.5,29.3,2012,Mexican CIBACOPA
15,Darnell Hugee,ZON,16,27.1,11.8,20.1,0.589,0.0,0.5,0.0,5.0,8.2,0.605,3.5,6.1,2.9,4.8,7.7,4.1,1.2,0.9,28.7,2012,Mexican CIBACOPA
16,Travis Gabbidon,ZON,1,26.1,11.8,20.2,0.583,0.0,0.0,0.0,5.0,11.8,0.429,5.0,6.7,0.0,8.4,8.4,8.4,1.7,0.0,28.6,2012,Mexican CIBACOPA
17,Desmond Holloway,OST,14,24.0,10.1,21.5,0.47,1.9,4.6,0.406,6.4,8.1,0.789,3.3,4.0,2.4,4.9,7.3,2.9,2.0,0.7,28.5,2012,Mexican CIBACOPA
18,Brandon Wiley,PIO,16,35.9,11.6,24.0,0.483,0.6,3.0,0.212,4.6,6.6,0.6990000000000001,2.9,2.4,3.9,6.4,10.2,2.1,0.8,1.4,28.4,2012,Mexican CIBACOPA
19,Ronald Selleaze,GCN,36,35.7,9.9,23.4,0.42200000000000004,2.4,7.0,0.34600000000000003,6.0,7.1,0.848,3.9,3.8,3.6,8.2,11.7,4.4,1.3,0.4,28.2,2012,Mexican CIBACOPA
20,Javier Inzunza,GCN,9,13.2,11.0,23.2,0.474,2.4,6.1,0.4,3.7,5.7,0.643,4.9,3.3,0.8,4.5,5.3,4.5,4.1,0.0,28.1,2012,Mexican CIBACOPA
21,Russell Carter,FRA,25,34.1,9.1,21.8,0.41600000000000004,2.4,7.9,0.303,7.3,8.1,0.899,3.3,3.1,1.4,5.3,6.7,4.5,1.8,0.5,27.8,2012,Mexican CIBACOPA
22,Robert Hornsby,ZON,17,34.4,10.7,20.4,0.524,2.6,7.1,0.364,3.6,4.1,0.882,3.4,2.5,3.8,4.9,8.7,6.3,2.0,0.8,27.6,2012,Mexican CIBACOPA
23,Matt Gibson,GCN,29,33.6,10.0,19.1,0.52,3.6,9.5,0.382,3.9,4.7,0.826,2.3,3.8,0.6,4.3,4.9,4.9,2.5,0.1,27.4,2012,Mexican CIBACOPA
24,Mychal Henderson,COR,6,35.2,11.4,22.6,0.505,2.4,6.8,0.355,2.0,3.3,0.6,3.3,3.5,1.3,9.9,11.2,2.0,0.7,0.4,27.2,2012,Mexican CIBACOPA
