#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
81,Jeremy Wise,TREP,9,33.7,6.2,11.5,0.544,1.3,3.9,0.348,4.2,5.1,0.833,3.7,4.9,0.7,5.4,6.1,6.6,1.9,0.3,18.0,2017,Balkan BIBL
82,Radoslav Pekovic,KUM,17,18.1,7.6,10.1,0.754,0.0,0.3,0.0,2.8,3.9,0.72,4.8,7.6,4.6,7.1,11.8,2.8,0.9,1.1,18.0,2017,Balkan BIBL
83,LaMarcus Reed III,PEJ,10,34.3,7.0,13.7,0.51,2.0,5.7,0.341,2.0,3.2,0.609,3.2,3.9,1.4,6.6,8.0,3.2,1.5,0.8,17.9,2017,Balkan BIBL
84,Nikola Kicev,FEN,4,2.3,5.9,11.8,0.5,5.9,11.8,0.5,0.0,0.0,0.0,5.9,5.9,0.0,5.9,5.9,11.8,0.0,0.0,17.6,2017,Balkan BIBL
85,Ryan Richards,KAR,1,15.4,5.7,17.2,0.33299999999999996,2.9,5.7,0.5,2.9,5.7,0.5,2.9,2.9,5.7,5.7,11.5,0.0,5.7,0.0,17.2,2017,Balkan BIBL
86,Nikola Vucurovic,TEO,15,25.2,6.2,13.5,0.45899999999999996,2.7,8.0,0.33799999999999997,2.1,2.7,0.773,1.9,4.9,1.0,4.1,5.1,2.2,1.9,0.1,17.2,2017,Balkan BIBL
87,Metodija Beshilovski,FEN,3,5.3,3.4,13.6,0.25,3.4,6.8,0.5,6.8,6.8,1.0,3.4,6.8,0.0,10.2,10.2,3.4,0.0,0.0,17.0,2017,Balkan BIBL
88,Zdravko Boskovic,SUT,14,10.4,6.7,12.7,0.526,0.7,1.3,0.5,3.0,4.0,0.75,4.3,5.0,4.3,4.7,9.0,1.7,2.3,0.3,17.0,2017,Balkan BIBL
89,Besnik Azemi,TREP,8,18.8,7.6,13.4,0.564,0.0,0.0,0.0,1.7,2.4,0.7140000000000001,4.1,10.7,5.8,6.9,12.7,3.1,1.4,0.0,16.9,2017,Balkan BIBL
90,Arian Qallaku,PEJ,6,12.2,6.0,12.7,0.474,2.7,6.0,0.444,2.0,3.3,0.6,1.3,6.7,2.7,4.7,7.4,3.3,4.0,0.0,16.7,2017,Balkan BIBL
91,Darko Sokolov,KAR,11,22.5,6.0,14.2,0.419,2.1,4.8,0.44,2.7,4.0,0.667,3.1,4.0,1.0,3.1,4.0,3.1,0.8,0.0,16.7,2017,Balkan BIBL
92,Evgeni Vasilev,BSZ,5,3.9,7.1,19.1,0.375,0.0,7.1,0.0,2.4,4.8,0.5,4.8,9.5,0.0,2.4,2.4,0.0,0.0,2.4,16.7,2017,Balkan BIBL
93,Andrej Atanasov,KAR,2,11.9,5.5,12.9,0.429,0.0,0.0,0.0,5.5,12.9,0.429,1.8,3.7,7.4,3.7,11.1,3.7,5.5,1.8,16.6,2017,Balkan BIBL
94,Bojan Krstevski,KOZ,16,22.6,6.7,10.6,0.634,1.2,2.3,0.5,1.9,2.7,0.7140000000000001,2.6,6.7,1.8,6.1,7.9,2.3,1.4,1.6,16.5,2017,Balkan BIBL
95,Larry Hall,KOZ,11,33.4,5.6,14.4,0.391,2.3,6.4,0.353,2.9,3.6,0.7929999999999999,3.9,2.9,1.0,6.3,7.3,5.0,1.8,0.0,16.4,2017,Balkan BIBL
96,Miladin Pekovic,KUM,17,29.8,5.9,12.5,0.474,0.9,2.9,0.32299999999999995,3.6,4.8,0.745,3.0,3.5,2.1,4.0,6.1,3.7,1.6,0.0,16.3,2017,Balkan BIBL
97,Samir Zekiqi,TREP,9,26.6,5.8,15.0,0.386,2.1,7.5,0.28600000000000003,2.6,3.0,0.857,2.8,3.8,0.4,4.3,4.7,1.5,0.6,0.2,16.3,2017,Balkan BIBL
98,Andrej Cvetkovski,KOZ,2,6.9,3.2,6.5,0.5,0.0,3.2,0.0,9.7,12.9,0.75,9.7,3.2,0.0,3.2,3.2,3.2,6.5,0.0,16.1,2017,Balkan BIBL
99,Nikola Djurasovic,KOZ,14,29.2,6.1,13.0,0.469,2.3,7.5,0.308,1.6,2.8,0.583,2.5,5.6,2.4,6.3,8.8,2.3,0.8,1.0,16.1,2017,Balkan BIBL
100,Andrew Lawrence,PRIS,3,28.5,5.2,13.0,0.4,1.6,6.8,0.231,4.2,6.8,0.615,2.1,4.7,0.5,3.6,4.2,6.8,3.6,0.5,16.1,2017,Balkan BIBL
101,Nikola Djokovic,SUT,14,24.8,6.0,14.8,0.406,3.1,9.9,0.31,1.0,1.7,0.583,2.9,4.7,0.4,5.0,5.4,4.3,1.7,0.0,16.0,2017,Balkan BIBL
102,Filip Bakic,TEO,6,4.4,3.6,7.1,0.5,3.6,7.1,0.5,5.3,7.1,0.75,5.3,3.6,1.8,3.6,5.3,1.8,1.8,0.0,16.0,2017,Balkan BIBL
103,Milan Milkov,FEN,8,3.7,7.1,7.1,1.0,0.0,0.0,0.0,1.8,3.6,0.5,1.8,12.4,1.8,3.6,5.3,1.8,0.0,0.0,16.0,2017,Balkan BIBL
104,Genti Lasku,TIR,9,26.2,6.2,13.6,0.456,1.7,5.5,0.304,1.9,3.1,0.615,3.1,7.9,1.2,3.6,4.8,4.5,0.0,0.0,16.0,2017,Balkan BIBL
105,Andrej Magdevski,FEN,14,23.1,5.5,15.2,0.361,1.9,6.1,0.308,2.8,4.4,0.643,4.9,6.3,2.2,5.8,8.0,6.0,2.4,0.5,15.7,2017,Balkan BIBL
106,Stefan Zivanovic,KUM,17,27.6,4.9,10.7,0.45299999999999996,2.5,6.6,0.385,3.2,4.8,0.6809999999999999,3.2,4.0,1.4,3.9,5.4,2.9,0.8,0.3,15.5,2017,Balkan BIBL
107,Filip Bakoch,KAR,11,8.6,6.0,14.0,0.429,2.5,6.0,0.41700000000000004,1.0,1.0,1.0,2.0,11.0,3.5,6.0,9.5,3.5,1.0,1.5,15.5,2017,Balkan BIBL
