#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
38,Dimitar Dimitrov,LUK,19,21.9,8.3,15.9,0.518,2.2,6.5,0.33299999999999996,2.4,4.1,0.583,1.9,4.8,2.1,6.9,8.9,3.3,1.5,0.1,21.1,2017,Bulgarian NBL
39,Steve Zack,LUK,35,24.2,7.4,13.1,0.5670000000000001,0.0,0.0,0.0,6.2,9.2,0.6709999999999999,4.3,5.7,5.5,11.8,17.4,2.1,1.1,1.4,21.1,2017,Bulgarian NBL
40,Travis Daniels,BAL,23,27.3,8.4,16.7,0.502,1.2,5.3,0.22399999999999998,3.1,5.0,0.619,2.9,3.5,4.9,8.5,13.4,1.5,1.3,1.1,21.0,2017,Bulgarian NBL
41,Gerel Simmons,RIL,8,14.4,8.0,20.5,0.38799999999999996,1.3,6.3,0.2,3.8,5.4,0.6920000000000001,2.5,5.0,2.1,3.4,5.4,2.9,2.1,0.8,20.9,2017,Bulgarian NBL
42,Oscar Bellfield,BULT,26,34.6,8.1,19.6,0.41600000000000004,3.0,9.0,0.32899999999999996,1.6,2.5,0.6459999999999999,4.0,3.2,1.8,3.7,5.5,9.3,2.9,0.5,20.9,2017,Bulgarian NBL
43,Jacob Holmen,BAL,3,28.3,7.4,18.7,0.39399999999999996,2.8,5.7,0.5,2.8,3.4,0.833,0.0,2.3,1.7,7.9,9.6,0.6,0.0,0.0,20.4,2017,Bulgarian NBL
44,Mrdjan Mrkovic,EUR,24,17.2,7.6,14.8,0.512,0.8,3.4,0.24100000000000002,4.3,5.8,0.74,3.4,6.3,3.2,7.6,10.8,2.3,1.2,0.4,20.3,2017,Bulgarian NBL
45,Stanislav Govedarov,TUN,24,28.0,7.6,17.0,0.449,2.0,5.4,0.36,2.7,3.0,0.8809999999999999,3.9,4.0,1.2,3.8,5.1,3.9,0.7,0.1,20.0,2017,Bulgarian NBL
46,Kristiyan Krastev,EUR,13,7.2,7.7,19.5,0.395,1.5,7.2,0.214,3.1,4.1,0.75,3.1,4.6,4.1,6.2,10.3,4.1,0.5,0.0,20.0,2017,Bulgarian NBL
47,Denis Agre,LUK,31,9.9,8.0,12.9,0.614,0.0,0.0,0.0,3.7,5.6,0.667,3.7,8.6,5.8,10.0,15.7,0.9,0.9,1.1,19.6,2017,Bulgarian NBL
48,Martin Durchev,BAL,10,23.5,6.9,13.3,0.516,3.9,9.0,0.429,1.9,2.8,0.6920000000000001,2.6,4.3,1.1,3.4,4.5,5.8,1.5,0.0,19.5,2017,Bulgarian NBL
49,Amin Hott,BAL,27,30.8,6.4,15.2,0.424,3.2,8.5,0.37799999999999995,3.3,4.2,0.7859999999999999,3.3,5.0,1.2,5.2,6.4,8.7,2.4,0.2,19.3,2017,Bulgarian NBL
50,Dusan Cvetkovic,BAL,16,20.2,7.5,15.1,0.495,2.5,7.0,0.35600000000000004,1.9,3.1,0.6,2.3,7.5,2.8,7.0,9.8,2.6,1.4,0.8,19.3,2017,Bulgarian NBL
51,Shaheed Davis,BULT,9,12.1,7.6,13.4,0.5670000000000001,0.4,1.3,0.33299999999999996,3.6,6.7,0.5329999999999999,2.2,6.3,6.3,4.0,10.3,0.4,1.3,1.3,19.2,2017,Bulgarian NBL
52,Konstantin Koev,SPA,22,28.2,6.4,14.7,0.436,4.7,10.9,0.431,1.7,2.1,0.821,3.2,4.4,1.2,4.9,6.1,3.7,1.0,0.2,19.2,2017,Bulgarian NBL
53,Sasa Zagorac,LUK,11,20.3,6.5,15.9,0.41100000000000003,2.8,8.7,0.325,3.0,4.1,0.737,2.2,3.0,1.5,8.9,10.4,4.1,0.0,0.4,18.9,2017,Bulgarian NBL
54,Tony Woods,RIL,10,11.0,6.6,14.1,0.469,0.0,0.0,0.0,5.3,7.5,0.706,7.5,8.8,6.6,8.4,15.0,0.4,0.9,0.4,18.6,2017,Bulgarian NBL
55,Stipe Tesija,BSZ,33,22.6,7.1,14.1,0.502,1.5,4.2,0.364,2.7,3.9,0.677,4.3,5.4,4.2,7.5,11.7,1.9,1.7,0.8,18.3,2017,Bulgarian NBL
56,Tihomir Zhelev,BSZ,30,25.9,6.0,13.8,0.439,4.4,10.2,0.43200000000000005,1.7,2.2,0.757,3.9,3.9,1.3,3.7,5.0,5.9,2.1,0.1,18.2,2017,Bulgarian NBL
